	ISO_country	Cruise_ID	Latitude	Longitude	Year	Month	Day	Time	WOD_unique	depth(m)	qc_flag	Temp	qc_flag.1	Sal	qc_flag.2	Oxy	qc_flag.3	Phos	qc_flag.4	dum5	qc_flag.5	Sil	qc_flag.6	dum7	qc_flag.7	NO3	qc_flag.8	pH	qc_flag.9	dum10	qc_flag.10	Chl	qc_flag.11	dum12	qc_flag.12	dum13	qc_flag.13	dum14	qc_flag.14	dum15	qc_flag.15	dum16	qc_flag.16	Alk	qc_flag.17	dum18	qc_flag.18	dum19	qc_flag.19	pCO2	qc_flag.20	DIC	qc_flag.21	dum22	qc_flag.22	dum23	qc_flag.23	BAC	qc_flag.24	dum25	qc_flag.25	dum26	qc_flag.26	dum27	qc_flag.27	dum28	qc_flag.28	dum29	qc_flag.29	dum30	qc_flag.30	dum31	qc_flag.31	dum32	qc_flag.32	Trit	qc_flag.33	He	qc_flag.34	dHE3	qc_flag.35	dC14	qc_flag.36	dC13	qc_flag.37	Arg	qc_flag.38	Neo	qc_flag.39	CFC11	qc_flag.40	CFC12	qc_flag.41	CFC113	qc_flag.42	O18	qc_flag.43
2535	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	792.15	0	5.7929	0	34.7167	0	-99.99	0																																											798.3	0																													0.152	0	0.067	0				
2536	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	891.07	0	5.4501	0	-99.99	0	156.3	0																																											898.2	0																													-99.99	0	-99.99	0				
2537	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	971.83	0	5.2474	0	-99.99	0	-99.99	0																																											979.8	0																													-99.99	0	-99.99	0				
2538	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	989.54	0	5.2894	0	-99.99	0	-99.99	0																																											997.7	0																													-99.99	0	-99.99	0				
2539	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	989.84	0	5.2891	0	-99.99	0	176.9	0																																											998	0																													-99.99	0	-99.99	0				
2540	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	989.94	0	5.2884	0	-99.99	0	-99.99	0																																											998.1	0																													-99.99	0	-99.99	0				
2541	DE	11288	13.798	-60.689	2004	7	10	22.62	15558301	990.33	0	5.2884	0	-99.99	0	-99.99	0																																											998.5	0																													0.513	0	0.175	0				
2542	DE	11288	13.812	-60.818	2004	7	11	0.52	15558302	9.54	0	28.069	0	-99.99	0	208.4	0																																											9.6	0																																				
2543	DE	11288	13.812	-60.818	2004	7	11	0.52	15558302	204.01	0	18.5755	0	36.4273	0	-99.99	0																																											205.3	0																																				
2544	DE	11288	13.812	-60.818	2004	7	11	0.52	15558302	206.19	0	18.4791	0	-99.99	0	140.6	0																																											207.5	0																																				
2545	DE	11288	13.812	-60.818	2004	7	11	0.52	15558302	367.43	0	11.062	0	-99.99	0	-99.99	0																																											369.9	0																																				
2546	DE	11288	13.812	-60.818	2004	7	11	0.52	15558302	498.69	0	8.0052	0	34.8357	0	-99.99	0																																											502.2	0																																				
2547	DE	11288	13.812	-60.818	2004	7	11	0.52	15558302	499.08	0	7.9956	0	-99.99	0	124.7	0																																											502.6	0																																				
2548	DE	11288	13.676	-60.541	2004	7	11	3.52	15558303	31.91	0	27.9856	0	33.6128	0	-99.99	0																																											32.1	0																																				
2549	DE	11288	13.676	-60.541	2004	7	11	3.52	15558303	94.73	0	26.3681	0	-99.99	0	187.1	0																																											95.3	0																																				
2550	DE	11288	13.676	-60.541	2004	7	11	3.52	15558303	599.23	0	6.9273	0	-99.99	0	125.9	0																																											603.6	0																																				
2551	DE	11288	13.676	-60.541	2004	7	11	3.52	15558303	882.56	0	5.6062	0	34.7763	0	-99.99	0																																											889.6	0																																				
2552	DE	11288	13.676	-60.541	2004	7	11	3.52	15558303	1195.36	0	5.1012	0	-99.99	0	209.3	0																																											1205.8	0																																				
2553	DE	11288	13.676	-60.541	2004	7	11	3.52	15558303	1484.79	0	4.2714	0	34.9988	0	247.5	0																																											1498.8	0																																				
2554	DE	11288	13.676	-60.541	2004	7	11	3.52	15558303	1484.98	0	4.2701	0	-99.99	0	-99.99	0																																											1499	0																																				
2555	DE	11288	13.458	-61.038	2004	7	13	21.82	15558329	13.22	0	28.2487	0	-99.99	0	-99.99	0																																											13.3	0																													1.545	0	1.005	0				
2556	DE	11288	13.458	-61.038	2004	7	13	21.82	15558329	92.84	0	25.6254	0	-99.99	0	179.2	0																																											93.4	0																													-99.99	0	-99.99	0				
2557	DE	11288	13.458	-61.038	2004	7	13	21.82	15558329	95.92	0	25.3132	0	-99.99	0	-99.99	0																																											96.5	0																													1.681	0	1.075	0				
2558	DE	11288	13.458	-61.038	2004	7	13	21.82	15558329	493.73	0	9.0156	0	-99.99	0	-99.99	0																																											497.2	0																													0.852	0	0.456	0				
2559	DE	11288	13.458	-61.038	2004	7	13	21.82	15558329	835.64	0	6.2875	0	-99.99	0	136.1	0																																											842.2	0																													-99.99	0	-99.99	0				
2560	DE	11288	13.458	-61.038	2004	7	13	21.82	15558329	836.03	0	6.2816	0	34.7382	0	-99.99	0																																											842.6	0																													0.261	0	0.137	0				
2561	DE	11288	13.505	-61.004	2004	7	13	23.13	15558330	12.33	0	28.197	0																																															12.4	0																													1.583	0	1.019	0				
2562	DE	11288	13.505	-61.004	2004	7	13	23.13	15558330	63.32	0	27.5422	0																																															63.7	0																													1.617	0	1.051	0				
2563	DE	11288	13.505	-61.004	2004	7	13	23.13	15558330	68.89	0	27.3355	0																																															69.3	0																													-99.99	0	-99.99	0				
2564	DE	11288	13.547	-60.977	2004	7	14	0	15558331	12.73	0	28.1869	0			-99.99	0																																											12.8	0																													-99.99	0	-99.99	0				
2565	DE	11288	13.547	-60.977	2004	7	14	0	15558331	13.02	0	28.1871	0			-99.99	0																																											13.1	0																													1.56	0	1.01	0				
2566	DE	11288	13.547	-60.977	2004	7	14	0	15558331	100.99	0	24.0834	0			-99.99	0																																											101.6	0																													1.788	0	1.119	0				
2567	DE	11288	13.547	-60.977	2004	7	14	0	15558331	221.89	0	16.5529	0			130.3	0																																											223.3	0																													1.834	0	1.066	0				
2568	DE	11288	13.547	-60.977	2004	7	14	0	15558331	305.3	0	12.8668	0			-99.99	0																																											307.3	0																													1.53	0	0.856	0				
2569	DE	11288	13.547	-60.977	2004	7	14	0	15558331	318	0	11.6269	0			-99.99	0																																											320.1	0																													-99.99	0	-99.99	0				
2570	DE	11288	13.608	-60.934	2004	7	14	1.03	15558332	14.61	0	28.1387	0	-99.99	0	-99.99	0																																											14.7	0																																				
2571	DE	11288	13.608	-60.934	2004	7	14	1.03	15558332	14.81	0	28.1357	0	-99.99	0	201	0																																											14.9	0																																				
2572	DE	11288	13.608	-60.934	2004	7	14	1.03	15558332	80.22	0	26.4872	0	36.4108	0	195.8	0																																											80.7	0																																				
2573	DE	11288	13.608	-60.934	2004	7	14	1.03	15558332	81.81	0	26.4254	0	-99.99	0	-99.99	0																																											82.3	0																																				
2574	DE	11288	13.608	-60.934	2004	7	14	1.03	15558332	154.24	0	19.7753	0	-99.99	0	-99.99	0																																											155.2	0																																				
2575	DE	11288	13.608	-60.934	2004	7	14	1.03	15558332	249.89	0	12.0493	0	-99.99	0	-99.99	0																																											251.5	0																																				
2576	DE	11288	13.608	-60.934	2004	7	14	1.03	15558332	369.91	0	9.7893	0	-99.99	0	126.5	0																																											372.4	0																																				
2577	DE	11288	13.608	-60.934	2004	7	14	1.03	15558332	370.21	0	9.7815	0	35.0683	0	-99.99	0																																											372.7	0																																				
2578	DE	11288	14.178	-60.902	2004	7	14	19.3	15558333	10.54	0	28.1814	0	-99.99	0	201.5	0																																											10.6	0																													1.57	0	1.007	0				
2579	DE	11288	14.178	-60.902	2004	7	14	19.3	15558333	10.84	0	28.1643	0	34.5672	0	-99.99	0																																											10.9	0																													-99.99	0	-99.99	0				
2580	DE	11288	14.178	-60.902	2004	7	14	19.3	15558333	103.27	0	24.6674	0	-99.99	0	-99.99	0																																											103.9	0																													1.88	0	1.149	0				
2581	DE	11288	14.178	-60.902	2004	7	14	19.3	15558333	301.91	0	12.6015	0	-99.99	0	-99.99	0																																											303.9	0																													1.583	0	0.868	0				
2582	DE	11288	14.178	-60.902	2004	7	14	19.3	15558333	434.8	0	10.3902	0	-99.99	0	126.1	0																																											437.8	0																													-99.99	0	-99.99	0				
2583	DE	11288	14.178	-60.902	2004	7	14	19.3	15558333	436.09	0	10.3641	0	35.1551	0	-99.99	0																																											439.1	0																													1.265	0	0.666	0				
2584	DE	11288	14.212	-60.897	2004	7	14	20.2	15558334	25.55	0	28.0949	0	-99.99	0	-99.99	0																																											25.7	0																													1.562	0	1.017	0				
2585	DE	11288	14.212	-60.897	2004	7	14	20.2	15558334	197.55	0	18.0497	0	-99.99	0	-99.99	0																																											198.8	0																													1.946	0	1.144	0				
2586	DE	11288	14.212	-60.897	2004	7	14	20.2	15558334	203.01	0	17.9351	0	-99.99	0	-99.99	0																																											204.3	0																													-99.99	0	-99.99	0				
2587	DE	11288	14.212	-60.897	2004	7	14	20.2	15558334	591.98	0	8.6848	0	-99.99	0	122.9	0																																											596.3	0																													0.752	0	0.402	0				
2588	DE	11288	14.212	-60.897	2004	7	14	20.2	15558334	771.83	0	6.6986	0	-99.99	0	-99.99	0																																											777.8	0																													-99.99	0	-99.99	0				
2589	DE	11288	14.212	-60.897	2004	7	14	20.2	15558334	772.03	0	6.7066	0	-99.99	0	-99.99	0																																											778	0																													-99.99	0	-99.99	0				
